選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第16屆南投縣議員,林永鴻,1292000,831000,0,0,10000,176,0,834119,20120,58015,227290,92329,909769,0,0,0
第16屆南投縣議員,洪世耀,84000,10000,0,0,0,0,0,144500,60000,19000,0,0,196520,0,0,0
第16屆南投縣議員,洪盛雄,565000,317600,0,0,10000,0,0,332443,103420,9834,8800,0,474024,0,0,0
第16屆南投縣議員,游宏達,0,0,0,0,0,0,0,48100,26228,0,0,0,31024,0,0,0
第16屆南投縣議員,潘一全,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆南投縣議員,簡沛霖,330000,1160000,0,0,0,185,0,827830,56000,200000,0,0,411505,0,0,0
第16屆南投縣議員,簡碧枝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆南投縣議員,莊文斌,383000,36000,0,0,0,0,0,278735,90000,38600,10000,0,308258,0,0,0
第16屆南投縣議員,蔡明源,102000,209900,0,0,0,0,0,549550,0,0,0,6000,159018,0,0,0
第16屆南投縣議員,許孟晪,488000,0,0,0,0,1092000,0,320000,120000,60000,0,0,1080000,0,0,0
第16屆南投縣議員,許素霞,206800,160000,0,0,0,4,0,214328,110900,0,0,11293,137723,0,0,0
第16屆南投縣議員,許阿甘,192000,82000,0,0,0,0,0,384784,57400,0,13250,9480,260630,0,0,0
第16屆南投縣議員,謝明謀,305000,262000,0,0,0,0,0,663000,0,50000,29300,0,152500,0,0,0
第16屆南投縣議員,謝汪汕,179000,5000,0,0,30000,16,0,354800,240500,28880,224780,58419,246144,0,30000,0
第16屆南投縣議員,賴三喜,76400,0,0,0,4800,4,0,12300,0,0,19000,11402,47418,0,0,0
第16屆南投縣議員,賴燕雪,684866,233000,0,0,3000,0,0,395196,18250,15000,179300,65937,607080,0,0,0
第16屆南投縣議員,邱昭煌,448760,111000,0,0,0,0,0,113115,60000,0,34400,63983,297553,0,0,0
第16屆南投縣議員,鄭文銅,9000,484000,0,0,20000,0,0,125320,51685,35400,0,0,377963,0,0,0
第16屆南投縣議員,陳永來,0,0,0,0,0,0,0,4800,66763,38000,80340,7777,6170,0,0,0
第16屆南投縣議員,陳翰立,315788,400000,0,0,8000,5,0,0,0,0,0,69563,661750,0,0,0
第16屆南投縣議員,陳貴叁,383100,193400,0,0,0,50,0,65250,33750,30000,34475,0,438818,0,0,0
第16屆南投縣議員,陳錦倫,414400,507000,0,0,0,0,0,219612,207300,0,165320,85107,341661,0,0,0
第16屆南投縣議員,魏清彬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆南投縣議員,黃志學,53000,10000,0,0,0,7,0,46657,16000,0,0,0,32510,0,0,0
第16屆南投縣議員,黃秀女,291000,50000,0,0,0,0,0,204300,28000,0,54000,2442,145803,0,0,0
第16屆台中縣議員,林竹旺,240000,250000,0,0,0,16,0,360649,0,0,0,82998,1020510,0,0,0
第16屆台中縣議員,趙朝琴,944550,636250,0,16250,0,8007,0,1088920,41000,72000,43300,14071,485951,0,0,0
第16屆台北縣議員,廖裕德,0,0,0,0,0,0,0,906300,785050,1218415,25000,0,79362,0,0,0
第16屆台北縣議員,林義一,0,200000,0,0,0,0,0,200000,0,0,0,0,0,0,0,0
第16屆台北縣議員,陳梅嬌,1190600,710000,0,0,0,0,0,1873317,0,0,97630,112650,86661,0,0,0
第16屆嘉義縣議員,何宗義,120000,600000,0,0,0,18,0,792300,0,0,0,0,0,0,0,0
第16屆嘉義縣議員,侯清河,280000,50000,0,0,0,27,0,410220,0,0,142810,16556,102605,0,0,0
第16屆嘉義縣議員,劉敬祥,180000,730000,0,0,0,529,0,410674,240000,0,0,61530,202493,0,0,0
第16屆嘉義縣議員,吳李綠,110000,128000,0,0,0,10,0,153308,8650,0,37462,0,52760,0,0,0
第16屆嘉義縣議員,官文樹,0,0,0,0,0,0,0,340230,83177,0,18700,0,34135,0,0,0
第16屆嘉義縣議員,廖正雄,200000,400000,0,0,0,0,0,262933,0,0,0,51395,325058,0,0,0
第16屆嘉義縣議員,張嘉瀧,0,10000,200000,100000,0,33,0,262830,57000,0,14500,0,33040,0,0,0
第16屆嘉義縣議員,張明達,54000,700000,0,0,0,0,0,600414,0,0,0,52500,155060,0,0,0
第16屆嘉義縣議員,林于玲,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆嘉義縣議員,林淑鈴,313040,500000,0,0,34940,0,0,705015,110000,115000,451545,14641,581037,0,0,0
第16屆嘉義縣議員,林秀琴,83600,592000,0,0,0,15,0,750641,36759,5906,112740,0,52511,0,0,0
第16屆嘉義縣議員,林金敏,404000,256000,0,0,0,0,0,305722,201900,116781,109070,0,425780,0,0,0
第16屆嘉義縣議員,楊秀玉,120000,640000,0,0,0,0,0,179450,319052,0,30400,0,453822,0,0,0
第16屆嘉義縣議員,汪志敏,160000,300000,0,0,0,0,0,457000,0,0,0,0,8605,0,0,0
第16屆嘉義縣議員,王幸悅,0,0,0,0,0,0,0,1347062,0,0,0,0,141951,0,0,0
第16屆嘉義縣議員,王金山,600500,531000,0,0,0,14,0,383495,463062,144350,12000,19803,495962,0,0,0
第16屆嘉義縣議員,簡泰河,116000,200000,0,0,0,0,0,269450,0,0,0,0,49154,0,0,0
第16屆嘉義縣議員,羅士洋,160000,800000,0,0,0,0,0,674760,353300,0,69020,86026,727980,0,0,0
第16屆嘉義縣議員,翁聰賢,550000,350000,0,0,8999,0,0,314300,167590,0,82610,24909,453070,0,0,0
第16屆嘉義縣議員,莊竣傑,469000,601000,0,2000,0,28,0,2932369,0,0,197400,55680,1461416,0,0,0
第16屆嘉義縣議員,蔡吉輝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆嘉義縣議員,蔡奇璋,0,100000,0,0,0,12,0,113900,0,0,0,0,0,0,0,0
第16屆嘉義縣議員,蔡文基,290485,500000,0,18000,0,0,0,863613,225600,30000,94740,52248,590746,0,0,0
第16屆嘉義縣議員,詹金繪,496000,1608900,0,0,0,16,0,516083,193887,90280,10250,15820,1322640,0,0,0
第16屆嘉義縣議員,詹黃素蓮,400000,0,0,0,0,54,0,289348,150000,0,22000,3000,37833,0,0,0
第16屆嘉義縣議員,賴朝崙,333000,750000,0,0,0,9,0,700059,142200,0,47300,28676,459691,0,0,0
第16屆嘉義縣議員,賴美真,458266,576000,0,0,0,53,0,1155811,0,0,35700,1600,694794,0,0,0
第16屆嘉義縣議員,陳翁蘭英,310649,0,0,0,0,0,0,671790,146600,0,185000,115057,1190277,0,0,0
第16屆嘉義縣議員,陳鳳梅,154000,0,0,0,0,0,0,147768,0,0,0,0,78520,0,0,0
第16屆嘉義縣議員,顏蔡淑惠,280000,20000,200000,0,0,62,0,41796,508000,0,0,0,64175,0,0,0
第16屆嘉義縣議員,黃嘉寬,15000,0,0,0,0,0,0,26000,0,0,0,0,44200,0,0,0
第16屆基隆市議員,何淑萍,140000,130000,30000,0,0,0,0,268045,43100,30000,0,1176,187556,0,0,0
第16屆基隆市議員,余明郎,150000,0,0,0,0,0,0,0,0,0,0,9446,372970,0,0,0
第16屆基隆市議員,俞叁發,503300,189650,0,4000,29450,0,0,902247,0,20000,0,40650,219558,0,0,0
第16屆基隆市議員,呂美玲,32500,0,0,0,1200,1,0,366707,58910,65856,0,18142,614423,0,0,0
第16屆基隆市議員,宋瑋莉,500,100000,0,0,15220,0,0,93655,129500,895,55700,0,25710,0,0,0
第16屆基隆市議員,張春雄,0,0,0,0,0,0,0,337600,0,0,0,0,0,0,0,0
第16屆基隆市議員,張漢土,96600,4300,0,9000,0,2,0,28171,52000,10060,89900,0,78935,0,0,0
第16屆基隆市議員,張耿輝,664000,140000,0,0,25850,0,0,767241,209250,226500,7500,0,493994,0,0,0
第16屆基隆市議員,張芳麗,222000,105000,0,5000,0,2,0,348181,115541,17680,41570,0,140216,0,0,0
第16屆基隆市議員,張通榮,1251011,709000,0,28500,53930,0,0,1068700,190000,219020,229290,14920,459265,0,0,0
第16屆基隆市議員,張銘傑,35400,0,0,0,0,0,0,0,50000,0,0,0,150000,0,0,0
第16屆基隆市議員,張錦煌,91000,100000,0,0,0,0,0,640224,40000,125000,0,11595,420599,0,0,0
第16屆基隆市議員,曾水源,306400,176000,0,30000,0,26,0,389108,83987,342000,110000,0,104462,0,0,0
第16屆基隆市議員,李振銘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆基隆市議員,杜家輝,250000,760000,0,0,0,2,0,1069182,96000,12000,43000,0,81224,0,0,0
第16屆基隆市議員,杜張秀鳳,174920,66000,0,0,0,12,0,475152,78200,325800,16920,0,207379,0,0,0
第16屆基隆市議員,林弘和,0,0,0,0,0,0,0,726072,0,0,0,2750,33140,0,0,0
第16屆基隆市議員,林文祺,110000,0,0,0,0,1,0,192000,60000,0,0,0,45290,0,0,0
第16屆基隆市議員,林毅,368200,89600,0,10000,0,0,0,2444520,0,245000,14000,23893,213433,0,0,0
第16屆基隆市議員,林達欽,0,50000,0,0,0,0,0,11543,0,0,51445,9380,3948,0,0,0
第16屆基隆市議員,林高錦,0,100000,0,0,0,0,0,320000,0,0,0,0,98580,0,0,0
第16屆基隆市議員,柯金標,43000,31000,0,0,0,0,0,432070,0,0,0,12454,154714,0,0,0
第16屆基隆市議員,楊石城,390000,100000,0,0,0,0,0,278830,30900,8500,36330,0,136103,0,0,0
第16屆基隆市議員,楊秀玉,158000,227000,0,25000,0,0,0,172350,193200,0,87400,0,21651,0,0,0
第16屆基隆市議員,江鑒育,19300,0,0,0,2100,0,0,403400,0,0,0,19693,117824,0,0,0
第16屆基隆市議員,沈義傳,197820,230000,0,17000,0,22,0,427830,0,25090,0,0,23372,0,0,0
第16屆基隆市議員,洪森永,0,13500,0,0,0,0,0,114000,0,0,0,0,0,0,0,0
第16屆基隆市議員,游祥耀,221400,225800,1000,6400,13200,0,0,720993,0,0,22900,1600,960249,0,0,0
第16屆基隆市議員,游秋臨,20000,200000,0,0,0,0,0,107026,212610,96108,254260,7405,132879,0,0,0
第16屆基隆市議員,秦鉦,214000,41000,0,0,0,0,0,787096,112000,184999,7500,102300,873009,0,0,0
第16屆基隆市議員,程偉君,281000,55000,0,0,0,0,0,756858,84430,45000,45710,9240,109038,0,0,0
第16屆基隆市議員,羅富友,32310,0,0,0,0,0,0,485010,0,15000,3000,0,74355,0,0,0
第16屆基隆市議員,莊榮欽,0,0,0,0,0,0,0,286024,122500,60000,0,0,73241,0,0,0
第16屆基隆市議員,莊錦田,834380,48200,0,9500,6300,21,0,1029542,55415,23600,132177,50586,925361,0,0,0
第16屆基隆市議員,蔡文德,0,0,0,0,0,0,0,260560,20,1740,39698,21226,514255,0,0,0
第16屆基隆市議員,蔡適應,674600,103200,0,0,0,220,0,337729,100000,20560,264498,21246,846904,0,0,0
第16屆基隆市議員,藍敏煌,220000,3000,0,20000,0,4,0,1210188,30000,20000,0,0,460850,0,0,0
第16屆基隆市議員,藍正宗,22000,160000,0,0,0,120009,0,257239,103300,36133,20000,11666,213183,0,0,0
第16屆基隆市議員,蘇財發,20100,2400,0,300,600,0,0,45300,0,0,0,0,23400,0,0,0
第16屆基隆市議員,詹春陽,602000,50000,0,0,24000,106,0,563609,40382,0,0,0,207977,0,0,0
第16屆基隆市議員,謝守男,200000,0,0,0,0,0,0,206980,50000,0,0,0,58896,0,0,0
第16屆基隆市議員,謝建政,12000,150000,0,0,0,0,0,419900,0,3600,243900,0,211429,0,0,0
第16屆基隆市議員,謝月霞,150000,250000,0,200000,0,0,0,373808,9500,0,50430,0,232399,0,0,0
第16屆基隆市議員,賴永清,20000,110000,0,0,0,0,0,30000,0,36000,0,0,176000,0,0,0
第16屆基隆市議員,鄭可熙,106600,50000,0,10000,0,7,0,318162,6810,0,19400,0,119587,0,0,0
第16屆基隆市議員,鄭林清良,144190,592000,0,2000,20600,92,0,112111,79702,16760,188296,125816,285987,0,0,0
第16屆基隆市議員,陳志成,0,0,0,0,0,0,0,481030,60300,16000,10500,7340,237126,0,0,0
第16屆基隆市議員,陳明建,600000,0,0,0,0,0,0,112298,44500,137300,28424,31664,713457,0,0,0
第16屆基隆市議員,陳東財,87800,30000,0,0,0,9,0,383200,0,0,0,0,192117,0,0,0
第16屆基隆市議員,陳江山,0,50000,0,0,0,2,0,250600,37500,0,0,0,32000,0,0,0
第16屆基隆市議員,陳金樹,110000,150000,0,0,0,0,0,500000,0,0,0,1000,188584,0,0,0
第16屆基隆市議員,韓良圻,246266,323400,0,5600,41650,25,0,789040,2000,0,73800,10369,208173,0,0,0
第16屆基隆市議員,馬嘉鴻,90000,50000,0,0,0,6,0,234231,19030,61881,0,0,21780,0,0,0
第16屆基隆市議員,馬賢生,0,0,0,0,0,0,0,267418,63050,46348,22000,34844,185891,0,0,0
第16屆基隆市議員,高辜惠珍,182300,7800,0,0,20200,0,0,675188,133000,0,71100,0,145000,0,0,0
第16屆基隆市議員,魏君龍,407650,0,0,0,31050,0,0,0,0,0,0,0,460870,0,0,0
第16屆基隆市議員,黃景泰,140200,67200,0,0,0,0,0,603798,3675,35468,3000,13701,481880,0,0,0
第16屆宜蘭縣議員,余美雪,148600,155000,0,40000,0,42,0,986266,103550,150000,40600,10763,382364,0,0,0
第16屆宜蘭縣議員,劉添梧,1531000,411000,0,0,0,0,0,788727,60000,72800,34000,25231,903402,0,0,0
第16屆宜蘭縣議員,劉石純,287000,1063000,0,0,0,47,0,972423,142900,167575,146605,24075,739154,0,20000,0
第16屆宜蘭縣議員,吳宏謀,206000,655000,0,50000,0,18,0,183183,85509,66513,293525,29383,664379,0,0,0
第16屆宜蘭縣議員,吳福田,630500,171000,0,5000,0,16,0,533860,120400,96800,31500,54589,741502,0,0,0
第16屆宜蘭縣議員,吳秋齡,420200,56000,0,0,0,0,0,680099,120000,65859,45000,9592,194212,0,6000,0
第16屆宜蘭縣議員,張建榮,149000,1012000,0,10000,0,103,0,995766,0,0,9000,4200,596653,0,0,0
第16屆宜蘭縣議員,張春煌,152200,18000,0,0,0,24,0,249020,3050,0,68273,18097,89847,0,0,0
第16屆宜蘭縣議員,張漢東,309000,16000,0,0,6,0,0,314500,35450,218000,30160,5210,160165,0,0,0
第16屆宜蘭縣議員,施煥沖,470000,40000,0,0,1000,40,0,846394,92300,5360,25060,14620,156472,0,0,0
第16屆宜蘭縣議員,曹乾舜,0,0,0,0,0,0,0,418059,114000,4800,164225,0,309727,0,0,0
第16屆宜蘭縣議員,李坤山,116800,190000,0,0,0,0,0,306620,7185,10750,121604,50000,119403,0,0,0
第16屆宜蘭縣議員,李志鏞,530460,262000,0,4600,0,3,0,516864,89935,16800,191962,38042,694873,0,0,0
第16屆宜蘭縣議員,李清林,35000,690000,0,20000,0,0,0,267787,66000,105190,0,114235,435686,0,0,0
第16屆宜蘭縣議員,李錫叁,137000,44800,0,6000,0,0,0,191679,0,0,0,0,0,0,0,0
第16屆宜蘭縣議員,林傳泉,411000,130000,0,0,6000,12,0,322040,54000,38000,79778,1360,56152,0,0,0
第16屆宜蘭縣議員,林姿妙,911150,406800,0,20000,0,6,0,616970,298000,8924,109000,0,647783,0,0,0
第16屆宜蘭縣議員,林朝旺,439500,199000,0,0,0,0,0,335599,8130,186000,264990,30000,160550,0,0,0
第16屆宜蘭縣議員,林正標,750100,50000,0,0,0,0,0,957701,0,0,0,80000,123688,0,0,0
第16屆宜蘭縣議員,林水金,511480,87120,0,20000,2700,0,0,261935,60000,10334,18000,19670,286233,0,0,0
第16屆宜蘭縣議員,林清標,382800,97200,0,0,37380,8,0,418675,33000,16000,0,6835,192512,0,0,0
第16屆宜蘭縣議員,林金標,0,16000,0,0,1500,0,0,19800,0,0,0,0,500,0,0,0
第16屆宜蘭縣議員,林錫明,391000,583000,0,15000,0,0,0,533476,18700,0,2000,6230,436230,0,0,0
第16屆宜蘭縣議員,楊政誠,503880,307000,20000,3600,13000,0,0,333163,105418,10000,164506,79607,1258527,0,0,0
第16屆宜蘭縣議員,楊順木,30000,20000,0,20000,0,34,0,194746,133540,0,11760,7067,96150,0,0,0
第16屆宜蘭縣議員,江碧華,65000,20000,0,0,0,0,0,413764,112000,205100,96429,6130,481761,0,0,0
第16屆宜蘭縣議員,江聰淵,522000,227000,0,0,0,19,0,871657,68467,33825,25380,0,65387,0,0,0
第16屆宜蘭縣議員,沈德茂,768003,370894,0,34600,5841,0,0,443322,50000,47790,250455,61383,427221,0,0,0
第16屆宜蘭縣議員,游德全,115000,82000,0,0,0,0,0,296897,0,20000,27000,90942,7752,0,0,0
第16屆宜蘭縣議員,游祥德,384200,270000,0,0,0,0,0,543254,61141,0,46000,0,252862,0,0,0
第16屆宜蘭縣議員,簡連發,202800,700000,0,0,0,107,0,612414,60000,94500,188885,67620,991238,0,0,0
第16屆宜蘭縣議員,謝志得,477000,204000,0,0,10000,0,0,456549,35500,0,53504,0,987916,0,0,0
第16屆宜蘭縣議員,邱耀祖,276640,30000,0,0,23960,120000,0,167907,2720,17564,69405,20000,324345,0,0,0
第16屆宜蘭縣議員,陳慧珠,0,0,0,0,0,0,0,0,9600,121700,0,6689,92195,0,0,0
第16屆宜蘭縣議員,陳文昌,312600,820000,0,3000,0,37,0,1329164,66000,0,11250,3700,397701,0,0,0
第16屆宜蘭縣議員,陳正男,136400,122000,0,30000,0,0,0,517355,0,0,0,9685,971962,0,0,0
第16屆宜蘭縣議員,陳福山,180000,295000,0,0,0,0,0,339921,0,5468,0,14715,751148,0,0,0
第16屆宜蘭縣議員,陳美玲,508600,27000,0,0,29400,0,0,511570,107590,9471,119550,13450,66499,0,0,0
第16屆宜蘭縣議員,陳金麟,274900,360000,0,0,10000,86,0,226955,266197,12000,134798,0,551296,0,0,0
第16屆宜蘭縣議員,陳鴻禧,940140,437925,0,109800,141150,23,0,1245792,24500,125181,62590,22042,514832,0,0,0
第16屆宜蘭縣議員,黃太平,599300,462000,0,13000,10000,69,0,206715,76500,51650,102684,55421,668816,0,0,0
第16屆宜蘭縣議員,黃浴沂,1062500,402400,0,10000,3000,136,0,1259011,0,0,100000,33287,300793,0,0,0
第16屆宜蘭縣議員,黃適超,701450,1415000,0,0,0,25,0,792156,49180,78100,496625,219406,891705,0,0,0
第16屆屏東縣議員,何春美,20000,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0
第16屆屏東縣議員,劉坤圖,31000,10000,0,0,0,0,0,43000,0,0,0,0,0,0,0,0
第16屆屏東縣議員,劉水復,1195000,315000,0,0,0,6,0,724500,150000,0,6000,27214,712880,0,0,0
第16屆屏東縣議員,劉淼松,262000,283100,0,0,0,0,0,304566,66560,124970,37600,10191,483014,0,0,0
第16屆屏東縣議員,周典論,837600,1256000,0,0,0,73,0,1627283,40500,0,77020,26166,377030,0,0,0
第16屆屏東縣議員,唐玉琴,33000,0,0,0,0,0,0,171182,0,0,9280,19920,104574,0,0,0
第16屆屏東縣議員,尤慶賀,649500,20000,0,0,0,0,0,629100,124400,13500,143800,1030,235615,0,0,0
第16屆屏東縣議員,張惠怡,302000,350000,0,0,0,0,0,293100,0,0,90000,19801,382465,0,0,0
第16屆屏東縣議員,張榮志,65000,30000,0,0,113130,0,0,225500,70000,34050,22500,47673,590490,0,0,0
第16屆屏東縣議員,張王惠雪,124100,26000,0,0,0,0,0,75252,0,44600,8000,20000,25506,0,0,0
第16屆屏東縣議員,張金文,300000,150000,0,0,11700,0,0,523225,0,0,3300,6528,96987,0,0,0
第16屆屏東縣議員,徐啟智,20000,0,0,0,0,0,0,29500,0,0,0,0,7200,0,0,0
第16屆屏東縣議員,徐榮耀,403370,178000,0,11000,0,0,0,190440,0,5000,147450,0,387480,0,0,0
第16屆屏東縣議員,施蘇貴美,413780,0,0,0,0,0,0,486860,41000,7000,8300,10980,183658,0,0,0
第16屆屏東縣議員,曾勳任,91000,0,0,0,4000,0,0,30670,0,0,22000,4150,38465,0,0,0
第16屆屏東縣議員,曾義雄,1364600,880000,0,0,76460,489,0,447659,79500,70000,78140,23471,574090,0,0,0
第16屆屏東縣議員,李世斌,1671770,737000,0,0,0,459,0,1258099,209672,298000,360593,15000,677384,0,0,0
第16屆屏東縣議員,李清聖,691000,318000,0,0,0,29,0,593750,47139,9940,0,0,570093,0,0,0
第16屆屏東縣議員,李香蘭,21000,920000,50000,0,0,0,0,108930,0,20000,838225,44790,498653,0,0,0
第16屆屏東縣議員,林亞相,400000,10000,0,0,0,1,0,243150,90000,5700,0,30240,110092,0,0,0
第16屆屏東縣議員,林明德,360000,3600,0,0,0,0,0,127745,0,163669,82000,51100,198023,0,0,0
第16屆屏東縣議員,林明順,45350,310000,0,0,0,0,0,0,0,0,5350,0,1050344,0,0,0
第16屆屏東縣議員,林枝讚,340000,160000,0,0,0,0,0,488350,0,0,0,0,18010,0,0,0
第16屆屏東縣議員,林清都,544600,112600,0,8000,0,124,0,1208024,75790,9450,7000,18900,127400,0,0,0
第16屆屏東縣議員,林燕明,210000,50000,0,0,0,0,0,218600,0,0,11900,0,46430,0,0,0
第16屆屏東縣議員,林玉如,106000,0,0,0,0,0,0,317253,32000,4620,41959,13140,90171,0,0,0
第16屆屏東縣議員,林輝雄,60070,0,30000,0,8200,0,0,70300,20000,0,184567,0,26985,0,0,0
第16屆屏東縣議員,林郁虹,418880,170000,0,0,0,204,0,331582,0,0,8000,36580,240951,0,0,0
第16屆屏東縣議員,林錦緞,736400,190000,0,0,3000,31,0,1502265,0,51700,16160,101264,515335,0,0,0
第16屆屏東縣議員,梁正金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆屏東縣議員,梁清旺,248000,180000,0,0,0,0,0,369000,0,0,0,0,59632,0,0,0
第16屆屏東縣議員,楊子鵬,9000,0,0,0,0,0,0,337500,0,0,30000,0,0,0,0,0
第16屆屏東縣議員,楊文雄,12600,0,0,0,2500,0,0,1106040,142412,38000,43925,0,189605,0,0,0
第16屆屏東縣議員,洪輝祥,214700,0,0,0,13000,0,0,170711,0,0,0,20470,190576,0,0,0
第16屆屏東縣議員,潘寶義,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆屏東縣議員,潘明利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆屏東縣議員,潘淑真,0,0,0,0,0,0,0,904500,0,0,0,0,843777,0,0,0
第16屆屏東縣議員,潘裕隆,290600,0,0,0,4000,16,0,0,0,0,0,0,0,0,0,0
第16屆屏東縣議員,潘長成,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第16屆屏東縣議員,王啟敏,475000,20000,0,0,0,0,0,379420,50000,0,10000,0,217755,0,0,0
第16屆屏東縣議員,王志豐,342000,90000,0,0,0,0,0,509516,0,13900,96400,23815,112933,0,0,0
第16屆屏東縣議員,王林美足,19500,77430,0,0,4200,0,0,308218,44600,0,213700,2860,265866,0,0,0
第16屆屏東縣議員,盧同協,167000,110000,0,0,0,0,0,0,0,0,0,0,270000,0,0,0
第16屆屏東縣議員,盧文信,8000,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0
第16屆屏東縣議員,簡東明,0,0,30000,0,0,0,0,82500,0,0,0,0,476390,0,0,0
第16屆屏東縣議員,葉明博,150000,50000,0,0,0,0,0,178638,12000,0,0,400,218065,0,0,0
第16屆屏東縣議員,董啟智,192000,830000,50000,0,0,62,0,696588,107080,14365,0,1100,363551,0,0,0
第16屆屏東縣議員,蔣家煌,733000,196000,0,8600,0,0,0,542049,20000,1800,162577,15252,217842,0,0,0
